1,Narrator
2,Doolittle,Pinback
3,Doolittle,Pinback
4,Doolittle,Pinback
5,Doolittle,Pinback
6,Doolittle,Talby
7,Doolittle,Talby
8,Doolittle,Talby
9,Doolittle,Talby
10,Boiler,Doolittle,Pinback,Talby
11,Boiler,Doolittle,Pinback,Talby
12,Boiler,Doolittle,Pinback,Talby
13,Boiler,Doolittle,Pinback,Talby
14,Boiler,Doolittle,Pinback,Talby
15,Boiler,Doolittle,Pinback,Talby
16,Boiler,Doolittle,Pinback,Talby
17,Boiler,Doolittle,Pinback,Talby
18,Boiler,Doolittle,Pinback,Talby
19,Boiler,Doolittle,Pinback,Talby
20,Boiler,Doolittle,Pinback,Talby
21,Boiler,Doolittle,Pinback,Talby
22,Boiler,Doolittle,Pinback,Talby
23,Boiler,Doolittle,Pinback,Talby
24,Boiler,Doolittle,Pinback,Talby
25,Boiler,Doolittle,Pinback,Talby
26,Boiler,Doolittle,Pinback,Talby
27,Boiler,Doolittle,Pinback,Talby
28,Boiler,Doolittle,Pinback,Talby
29,Narrator
30,Doolittle,Pinback
31,Doolittle,Pinback
32,Bomb_19
33,Pinback
34,Bomb_19
35,Pinback
36,Bomb_19
37,Pinback
38,Bomb_19
39,Pinback
40,Bomb_19
41,Pinback
42,Bomb_19
43,Pinback
44,Doolittle
45,Talby
46,Boiler,Computer,Doolittle,Pinback
47,Boiler,Computer,Doolittle,Pinback
48,Boiler,Computer,Doolittle,Pinback
49,Boiler,Computer,Doolittle,Pinback
50,Boiler,Computer,Doolittle,Pinback
51,Boiler,Computer,Doolittle,Pinback
52,Boiler,Computer,Doolittle,Pinback
53,Boiler,Computer,Doolittle,Pinback
54,Boiler,Computer,Doolittle,Pinback
55,Boiler,Computer,Doolittle,Pinback
56,Boiler,Computer,Doolittle,Pinback
57,Boiler,Computer,Doolittle,Pinback
58,Boiler,Computer,Doolittle,Pinback
59,Boiler,Computer,Doolittle,Pinback
60,Boiler,Computer,Doolittle,Pinback
61,Boiler,Computer,Doolittle,Pinback
62,Boiler,Computer,Doolittle,Pinback
63,Boiler,Computer,Doolittle,Pinback
64,Boiler,Computer,Doolittle,Pinback
65,Boiler,Computer,Doolittle,Pinback
66,Boiler,Computer,Doolittle,Pinback
67,Boiler,Computer,Doolittle,Pinback
68,Boiler,Computer,Doolittle,Pinback
69,Boiler,Computer,Doolittle,Pinback
70,Boiler,Computer,Doolittle,Pinback
71,Boiler,Computer,Doolittle,Pinback
72,Boiler,Computer,Doolittle,Pinback
73,Boiler,Computer,Doolittle,Pinback
74,Boiler,Computer,Doolittle,Pinback
75,Boiler,Computer,Doolittle,Pinback
76,Boiler,Computer,Doolittle,Pinback
77,Boiler,Computer,Doolittle,Pinback
78,Boiler,Computer,Doolittle,Pinback
79,Boiler,Computer,Doolittle,Pinback
80,Boiler,Computer,Doolittle,Pinback
81,Doolittle
82,Doolittle
83,Doolittle
84,Doolittle,Talby
85,Doolittle,Talby
86,Doolittle,Talby
87,Doolittle,Talby
88,Doolittle,Talby
89,Doolittle,Talby
90,Doolittle,Talby
91,Doolittle,Talby
92,Doolittle,Talby
93,Doolittle,Talby
94,Doolittle,Talby
95,Doolittle,Talby
96,Doolittle,Talby
97,Doolittle,Talby
